Soundex Code,Cluster ID,Row ID,Author Name
S040,13,18806,V.V. Salomonson
S040,21,18911,E. Salonen
S040,29,20424,B. Saleh
S040,58,20565,D.A. Sealer
S040,4,20605,P.D. Sewell
S040,18,21076,C.S. Solanki
S040,26,21142,S. Salinari
S040,32,21221,Z.M. Salameh
S040,30,21348,M. Salehi
S040,28,21661,A. Salo
S040,38,21891,E. Salari
S040,13,22052,V. Salomonson
S040,17,22086,D. Soulier
S040,30,22246,M. Salehi
S040,24,22936,R. Sauleau
S040,48,22960,G. Salut
S040,14,23044,N. Solimene
S040,4,23308,P. Sewell
S040,34,24034,F.M. Salam
S040,40,24136,U. Salim
S040,22,24292,J.N. Sahalos
S040,27,25260,K.K. Saluja
S040,41,25569,R. Salem
S040,50,25903,A.S. Shlapakovski
S040,30,26438,J.A. Salehi
S040,15,26596,M. Soleimani
S040,55,26792,R. Soluk
S040,42,26846,S. Sales
S040,12,27272,D.B. Sillars
S040,56,27343,S.U. Sulistijo
S040,24,27369,R. Sauleau
S040,6,27659,D. Suhl
S040,19,28051,V. Solo
S040,27,28258,K.K. Saluja
S040,11,28403,S. Seely
S040,8,28887,Siuly Siuly
S043,1,2014,F. Soldovieri
S043,6,3006,Michael W. Shields
S043,4,4611,J.D. Soldi
S043,3,7788,D.I. Soldan
S043,2,10063,A. Soltani
S043,5,11568,Samuel Sheldon
S043,5,12618,R.D. Shelton
S043,1,14712,F. Soldovieri
S043,1,18575,F. Soldovieri
S043,8,22581,A.C.D. Salter
S043,3,22808,D. Soldan
S043,4,25408,A. Soldati
S043,2,26815,M. Soultan
S043,7,27809,J.K. Shultis
S042,7,276,B. Saulquin
S042,8,3787,Benjamin Salsburg
S042,6,9589,W. Sulkowski
S042,1,11374,H. R. Sills
S042,4,11516,A. Salsano
S042,1,11639,Francis B. Silsbee
S042,4,13135,S.E. Salcudean
S042,2,16068,A.K. Salkintzis
S042,3,19500,B. Salski
S042,9,20449,D.D. Siljak
S042,5,24595,P. Selskog
S042,2,24963,J. Salz
S045,2,5792,J. Salmi
S045,1,6830,L. Selmi
S045,1,16096,M. Selmi
S045,2,21784,C. Salm
S045,3,29111,Michael Soellner
O300,3,4184,M. Oda
O300,3,4732,S. Oda
O300,4,7960,K. Ota
O300,1,9285,R.H. Ott
O300,1,14855,C. Ott
O300,4,22840,K. Ota
O300,2,23695,T. Otto
O300,3,29010,T. Oda
O230,5,2047,J. Ostermann
O230,5,6705,J.M. Ostermann
O230,7,11856,A.Y. Oztoprak
O230,6,12472,M.D. Osterman
O230,3,12878,C. Oztireli
O230,1,13455,I. Ozdur
O230,4,17871,J. Ostergaard
O230,4,21023,J. Ostergaard
O230,8,22832,M. Ostojic
O230,2,23103,M.M. Ozdal
O230,1,24625,O. Ozdemir
E304,1,9321,Barry Edelson
E304,2,10526,S. Edelberg
E304,1,25136,F. Edelvik
O016,1,12587,M. Oavrielov
U301,1,16530,J.K. Udupa
U301,1,27681,J.K. Udupa
O306,1,3123,B. Ottersten
O306,2,21450,P. Otero
O306,1,22912,B. Ottersten
O306,3,25872,Y. Odarenko
U560,1,18800,J. Unruh
C604,1,15427,P.J. Crawley
C604,2,17204,T. H. Crowley
C604,2,22573,Joseph M. Crowley
C604,3,24330,E. A. Crellin
C604,1,28660,P.J. Crawley
E305,1,19038,R.C. Eden
E305,1,20560,T. S. Eden
E305,1,23922,J.G. Eden
E305,2,26751,F. Etienne
E305,2,27078,B. Etienne
O420,3,2605,N.A. Olsson
O420,2,3960,L.C. Olsen
O420,1,5230,P.D. Olcott
O420,2,6844,Paul T. Olsen
O420,4,9533,C. W. Olson
O420,3,19053,N.A. Olsson
O420,2,19641,H.M. Olsen
O420,2,23284,R.G. Olsen
O420,2,23533,Dale E. Olsen
O420,1,25159,P.D. Olcott
O420,4,26087,E. Olson
A234,1,12772,Wayne C. Astley
A234,1,27812,J. J. Astleford
P040,39,97,M.A. Palis
P040,77,435,J. Paladugula
P040,65,843,J.G. Paolillo
P040,33,1290,H. R. Powell
P040,43,1327,J. Paulos
P040,24,2968,F. Pilleul
P040,21,3056,P. Pillay
P040,34,3320,Z. Pohl
P040,2,3346,T.G. Phillips
P040,14,3384,F. Palumbo
P040,35,4377,P. Pal
P040,1,4852,C. Paleologu
P040,1,4884,C. Paleologu
P040,11,4895,J. Pelecanos
P040,35,5213,Chien-Shing Pal
P040,14,5514,G. Palumbo
P040,2,5588,L.D. Phillips
P040,54,5715,S. Paolozzi
P040,30,5941,T. Pollak
P040,19,6143,S. Palhagen
P040,44,6734,A. Palani
P040,63,6826,P. Palestri
P040,32,6978,P. Poole
P040,25,7233,D.N. Politis
P040,15,7490,Cristian Pelizzoni
P040,58,7492,M. Pillon
P040,7,7631,A. Peled
P040,35,7698,P.K. Pal
P040,8,7902,G. Pellegrino
P040,37,8356,C.F. de Paula
P040,1,8560,C. Paleologu
P040,68,8585,V.V. Pologrudov
P040,2,8591,S.D. Phillips
P040,6,8823,S. Peleg
P040,62,9028,J. Polifroni
P040,34,9111,C.J. van der Poel
P040,4,9134,M. Piles
P040,2,9183,H. B. Phillips
P040,17,9193,F. Pellizzer
P040,51,9327,S. Pullins
P040,74,9617,R.H. Pyle
P040,33,9749,R. W. Powell
P040,5,10007,A. Pilipetskii
P040,36,10034,D. Paul
P040,3,10258,W. Philips
P040,34,10975,B. van der Pol
P040,20,11268,A. Puliafito
P040,15,11320,R. Pellizzoni
P040,67,11465,A.G. Polimeridis
P040,42,11505,E. Pallise
P040,41,11615,S.L. Palacios
P040,33,11636,Richard C. Powell
P040,50,11644,M. Paolone
P040,35,11745,B.B. Pal
P040,2,12006,D. H. Phillips
P040,29,12739,M. Pollack
P040,64,12796,R. Pullela
P040,36,12891,Kermit Paul
P040,79,12903,S. Pulugurtha
P040,48,12992,S.J. Polly
P040,21,13032,P. Pillay
P040,36,14110,I. Paul
P040,30,14196,I. Pollak
P040,69,14587,Miguel A. Pulido
P040,36,14767,S. Paul
P040,35,14865,R. Pal
P040,26,14949,E. Poletti
P040,27,14972,E. Peli
P040,18,15261,R.M. Palhares
P040,61,15477,J.T. Pulliainen
P040,35,15548,N.R. Pal
P040,6,15731,Shmuel Peleg
P040,4,16035,M. Piles
P040,78,16243,J. Pyland
P040,52,16949,M. Powalla
P040,30,17168,I. Pollak
P040,34,17526,V. Polo
P040,2,17638,N. Phillips
P040,29,18061,Abraham S. Pollack
P040,37,18133,H. de Paula
P040,47,18505,J.D. Paola
P040,35,19583,B.C. Pal
P040,9,19707,A. Pellegrini
P040,12,20390,M.M. Polycarpou
P040,55,20666,A.Y. Polyakov
P040,36,20679,P. Paul
P040,28,21445,P. Paillet
P040,38,21456,J.C. Palais
P040,28,21596,P. Paillet
P040,28,21943,P. Paillet
P040,56,22441,C.A. Paludi
P040,25,22636,G. Politi
P040,70,22889,F. Palluconi
P040,73,22968,L. Pileggi
P040,29,23149,S. Pollack
P040,35,23202,B.C. Pal
P040,40,23311,F. de Paulis
P040,13,23491,R. Polikar
P040,36,23546,D. Paul
P040,36,23548,A. Paul
P040,27,24274,M.D. Pelusi
P040,8,24497,F.A. Pellegrino
P040,18,24668,J. Pallares
P040,36,24943,S. Paul
P040,35,25058,K. Pal
P040,31,25377,C. Pollock
P040,71,25537,F.J. Pelayo
P040,14,25742,G. Palumbo
P040,14,25748,G. Palumbo
P040,35,25948,S.K. Pal
P040,16,26119,M. Pelissier
P040,38,26140,J.C. Palais
P040,45,26289,M.J. Paulus
P040,57,26519,M.A. Pawlak
P040,23,26556,S. Pillutla
P040,36,26615,S. Paul
P040,60,26692,E. Pelucchi
P040,66,26780,G. Polesello
P040,75,26958,Y. Polyanskiy
P040,16,26980,F. Pellissier
P040,35,27004,B.C. Pal
P040,22,27112,L.L. Pilla
P040,20,27500,G. Pilato
P040,10,27823,K. Pelechrinis
P040,49,27881,F. Polat
P040,2,28005,R.L. Phillips
P040,59,28049,S. Paloscia
P040,46,28298,P. Paulin
P040,35,28391,B. P. Pal
P040,33,28430,R. W. Powell
P040,72,28543,A. Palevsky
P040,76,28805,Luiz A. S. Pilotto
P040,12,28915,A.J.P.L. Policarpo
P040,53,29150,M. Palaniswami
P040,32,29240,D.L. Poole
P041,2,2317,S. Polberg
P041,1,3326,Byron E. Phelps
P041,2,4654,D.L. Pulfrey
P041,1,8748,S. Phelps
P041,1,22579,D. A. Phelps
P041,1,24792,K.T. Phelps
P041,1,26292,M.E. Phelps
P042,6,5751,G. Pelz
P042,3,5850,K.D. Paulsen
P042,1,9409,P. Polgar
P042,1,9477,D. Poljak
P042,6,11377,J. Polzehl
P042,5,11735,J.A. Pals
P042,4,12162,W. Paulson
P042,4,13975,Linda Dailey Paulson
P042,2,21081,F.A. Polkinghorn
P042,4,21848,L.D. Paulson
P042,4,26874,W. M. Paulson
P042,4,27456,S. Paulson
P042,3,28574,R. Paulsen
M000,9,68,Yuchao Ma
M000,2,421,Qiang Mei
M000,2,1074,Ting Mei
M000,18,1154,P. Di Meo
M000,10,1503,Shiwen Mao
M000,9,1531,Yong Ma
M000,9,1625,Cong Ma
M000,9,1750,Kai-Kuang Ma
M000,4,2439,Xiaoming Mo
M000,9,2628,Xiaohong Ma
M000,2,2757,Lijun Mei
M000,8,3013,G.S. May
M000,7,3428,J.M. Maia
M000,1,3503,Haichuan Mu
M000,8,3805,D. May
M000,6,3993,Dinh Duong Mai
M000,4,4214,Yeon-Gon Mo
M000,2,4486,K.K. Mei
M000,2,4666,H. Mei
M000,19,4686,G. De Mey
M000,10,4912,Shiwen Mao
M000,9,5089,Xiaoyu Ma
M000,8,5312,T. May
M000,9,5360,Kwan-Liu Ma
M000,9,5785,Zhongkun Ma
M000,9,6198,Jing Ma
M000,12,6273,Zetian Mi
M000,10,6530,Weiming Mao
M000,4,6601,Jinyu Mo
M000,9,7569,Shyh-Yih Ma
M000,2,8202,Lin Mei
M000,2,8557,A. Mei
M000,6,8679,L.-P. Mai
M000,10,9198,Jun-Fa Mao
M000,11,9624,Kai Miao
M000,13,10661,H. Miwa
M000,9,10828,Jianwei Ma
M000,9,11478,Yi Ma
M000,4,12039,Qiu-Ju Mo
M000,9,12224,Kaixue Ma
M000,3,12225,Shouxian Mou
M000,9,12506,Shilei Ma
M000,8,13028,G.A. May
M000,9,13092,Mingyao Ma
M000,10,13258,J.-F. Mao
M000,9,13477,Jiaju Ma
M000,11,13928,Rongsheng Miao
M000,9,14342,Hongbing Ma
M000,9,14648,Rujian Ma
M000,10,14757,Z.M. Mao
M000,3,15605,Wenxuan Mou
M000,10,15813,Keming Mao
M000,1,15951,Tingting Mu
M000,9,15968,Zhangchao Ma
M000,9,16509,J. Ma
M000,14,16783,Y. Mahe
M000,9,17670,T. Ma
M000,10,17783,Xiaojing Mao
M000,10,17985,Shiwen Mao
M000,21,18320,M. Mehu
M000,16,19047,J. Moye
M000,10,19127,Chi-Wu Mao
M000,8,19455,M. May
M000,8,20107,E. May
M000,9,20338,Xiaosong Ma
M000,10,20381,Shau-Gang Mao
M000,9,20498,Zhiqiang Ma
M000,20,21080,G. Della Mea
M000,5,21436,Chao-Wei Mow
M000,10,21631,Xufei Mao
M000,9,22017,Shun-Lai Ma
M000,9,22030,Da Ma
M000,9,22061,Jin Ma
M000,1,22297,Tiantian Mu
M000,9,22591,D. I. Ma
M000,9,22823,Lizhuang Ma
M000,10,23083,Zhi-Hong Mao
M000,15,23528,A. Mayoue
M000,9,23704,H. Ma
M000,9,24040,Siwei Ma
M000,9,24373,Yong Ma
M000,17,24408,T. Miya
M000,10,24836,Hong Mao
M000,9,28568,Yanjun Ma
O240,1,27507,M.E. Oxley
P045,2,509,K.D. Palmer
P045,2,2402,D.W. Palmer
P045,2,4621,M.J. Palmer
P045,2,5432,M. R. Palmer
P045,1,5513,G. Palmisano
P045,2,8254,T. Palmer
P045,7,10276,R.T. Pullman
P045,2,13331,P.R. Palmer
P045,2,13380,E. M. Palmer
P045,2,13954,M. Palmer
P045,4,14966,F. Palmiro
P045,2,15512,J.D. Palmer
P045,2,17995,P.R. Palmer
P045,2,18340,P.R. Palmer
P045,3,19557,F. Palmieri
P045,6,23498,A.J. Poelman
P045,3,28710,L. Palmieri
P045,1,28784,F. Palma
P045,2,28858,I. Palmer
P045,5,29131,M. Palmese
P045,6,29151,W. Pohlmann
F035,1,22077,B. Fodness
L062,6,356,L. Larger
L062,4,383,P. Larsen
L062,2,4276,W. Larkin
L062,4,6537,C.C. Larsen
L062,4,10266,T. Larsen
L062,7,10682,P. Larzabal
L062,5,13292,M. Larson
L062,4,17872,E. Larsen
L062,4,21024,T. Larsen
L062,1,21097,A. Lauwers
L062,5,21888,M.C. Larson
L062,1,26513,A. Lauwers
L062,2,26834,R. Larkin
L062,3,29284,A. Larky
E250,1,12350,E. Esmailzadeh
E250,2,13443,A.R.D. Esmail
E250,1,19622,M. Esmaeilzadeh
E250,3,28856,J. Esmerado
D040,32,320,E. N. Dialynas
D040,24,712,Wang Dalin
D040,3,721,F.P. Dawalibi
D040,22,978,R. Daly
D040,36,997,D. Dellavale
D040,4,1051,Brent R. Doyle
D040,40,1094,A.R. Dulloo
D040,1,1555,M. DeLaus
D040,11,1755,R.A. Dillard
D040,11,1756,G.M. Dillard
D040,36,2097,J.-M.P. Delavaux
D040,14,2928,J. D. Dillon
D040,13,4302,D. Diallo
D040,29,4607,D.E. Delorey
D040,23,4956,W.J. Dally
D040,18,5321,C. Dale
D040,28,6100,William P. Delaney
D040,10,6498,M.F. Dolan
D040,41,7193,S. Deleonibus
D040,33,8098,S.J. Dellinger
D040,18,8256,C. J. Dale
D040,34,8379,J.S. Deliyannides
D040,38,9040,L. Diehl
D040,35,9116,K. Dahlhof
D040,28,9806,J.B. Delaney
D040,30,9959,P. Delarue
D040,23,10590,W.J. Dally
D040,23,10868,W.J. Dally
D040,12,10959,J.C. Dill
D040,3,11011,F. Dawalibi
D040,19,11054,A.Y. Duale
D040,39,11429,Christos Douligeris
D040,5,11696,G.H. Dohler
D040,16,11736,B.G.M.H. Dillen
D040,25,11873,S. Dalai
D040,2,13122,B. C. DeLoach
D040,43,14055,M. Dolatyari
D040,8,14270,N. Dowling
D040,31,14941,J. Delabrouille
D040,17,15776,S.R. Dalal
D040,44,16148,J. Dielissen
D040,42,16799,T. Deleruyelle
D040,48,18420,S. Dulucq
D040,17,18492,J. P. Dallas
D040,27,18673,E. Dellandrea
D040,47,18841,G. Dewaele
D040,22,18973,E. Daly
D040,13,19064,D. Diallo
D040,4,19651,B.S. Doyle
D040,9,20216,D. Dooling
D040,26,20257,P. Dayal
D040,8,20426,S. Dowling
D040,46,21001,C. Dolabdjian
D040,21,21095,M.J.H. van Dal
D040,10,22399,Paul Dolon
D040,4,22834,F. Doyle
D040,37,23057,A. Delahaies
D040,4,24128,J.D. Doyle
D040,20,24394,L. Daler
D040,6,24557,G.R. Dohle
D040,45,24630,T. Dullweber
D040,15,25049,I.S. Dhillon
D040,11,25273,G. M. Dillard
D040,1,25846,C. DeLuca
D040,29,26027,H. L. Deloney
D040,18,26186,C.J. Dale
D040,21,26518,M.J.H. van Dal
D040,7,26663,W.C. Dolle
D040,12,27176,G.K. Dill
D040,14,28197,M. Dillon
D040,14,28486,T.S. Dillon
D040,27,29127,Fred. Deland
D040,30,29235,J. P. Delatore
D040,5,29265,M. Dohler
D041,4,554,M. Dahlbom
D041,1,5523,E.J. Delp
D041,2,5526,M. Delbracio
D041,2,11405,T. Delbruck
D041,3,13457,P.J. Delfyett
D041,1,27913,E.J. Delp
N040,14,1088,S.M. Nalawade
N040,4,1359,S.J. Noll
N040,2,1552,R.N. Nowlin
N040,9,2917,M. Neal
N040,9,3578,Scotty Neal
N040,8,4070,C.J. Neill
N040,7,6558,T.C. Newell
N040,2,7179,J.P. Nolan
N040,4,7604,S. Noll
N040,8,9049,A. Neill
N040,9,9532,R. B. Neal
N040,11,11531,T. W. Nehl
N040,6,12266,H.-P. Nollert
N040,1,14921,P.A. Naylor
N040,1,15400,A. Naylor
N040,5,16098,M. Noelle
N040,8,16956,C.J. Neill
N040,10,17344,N. J. Neall
N040,7,18756,E. L. Newell
N040,12,23159,R. Nallur
N040,3,23333,L. Nahle
N040,7,24258,D.M. Newell
N040,13,25084,M.J. Neely
N040,3,25366,R.L. Nailen
N040,15,28982,J. M. van Nieuwland
D043,1,2797,D. Dalton
D043,1,10075,P. Dewilde
U510,1,1745,R. Unbehauen
U510,2,19552,D. Umbach
U510,1,27706,R. Unbehauen
U045,1,8838,V. Uhlmann
U045,1,12114,S. Uhlmann
U045,2,13854,T.A. Uhlman
W012,1,18883,John G. Webster
W012,1,24398,R.H. Webster
W012,1,28157,R.J. Webster
L060,1,538,S. LaRochelle
L060,21,590,F.J.G. Lorenz
L060,28,1575,I. Laurette
L060,18,1590,A. Lauria
L060,21,1638,R.D. Lorenz
L060,19,2253,A. Loria
L060,24,2535,J.R. Larus
L060,4,3129,P. Larranaga
L060,24,3982,J.A. Leuer
L060,18,4127,R. Laroia
L060,21,4306,P. Lorenz
L060,34,4390,J. Louradour
L060,4,6183,S.A. Larrinaga
L060,1,6593,S. LaRochelle
L060,20,7476,M.E. de Lorenzo
L060,2,7776,R. S. Lawrence
L060,15,7798,E. Lior
L060,35,8678,F.D. LaRocca
L060,20,8745,P. Di Lorenzo
L060,14,9287,C. Larose
L060,9,9488,J.-L. Leray
L060,23,9515,N.E. Lourenco
L060,21,9552,R.D. Lorenz
L060,2,10314,G. P. Lawrence
L060,1,11418,S. LaRochelle
L060,22,12036,C. S. Lorenst
L060,2,12765,T.B. Lawrence
L060,21,13840,R.D. Lorenz
L060,2,13955,P. Lawrence
L060,25,14627,Yuan-ming Lure
L060,29,14664,B. De Loore
L060,3,14695,J.E. Lawrance
L060,31,14868,W.E. Larimore
L060,24,14880,G.S. Lauer
L060,5,15159,E. Lier
L060,16,15344,J. van de Laar
L060,32,16157,K. Lahiri
L060,21,16539,M. Lorenz
L060,6,17306,Andrew D. Liehr
L060,27,17421,T. Lauritzen
L060,11,17605,A. Leroy
L060,11,18887,E. Leroy
L060,22,19015,C. S. Lorens
L060,7,19289,R. van Liere
L060,8,19365,J.M. Lehr
L060,25,19695,M. Lurie
L060,17,19771,J. Lira
L060,10,21388,L. Lowry
L060,2,21526,S. Lawrence
L060,11,21572,C. Leroy
L060,9,21944,J.L. Leray
L060,26,22915,H. J. Laurent
L060,24,23527,A. Larue
L060,30,23839,P. Leroux
L060,33,24316,T. F. Loraditch
L060,12,24691,G. Lerosey
L060,13,25205,K.L. Lear
L060,10,25771,A.J. Lowery
L060,5,26050,E. Lier
L060,10,27305,B. T. Lowrey
L060,26,28195,H. Laurent
L060,21,29028,R.D. Lorenz
S602,1,17157,T. Srikanthan
P604,1,25833,R. Preller
U300,1,18609,T. Udo
C045,1,14095,A. J. Collmeyer
C045,1,28801,A. Colmenar
U302,1,5880,K. Utaka
U302,1,10660,T. Udagawa
U303,1,8301,S. Utete
R202,1,1734,T.S. Rzeszewski
R202,1,12961,M. Rziza
U306,1,21342,J.M. Utterback
Z403,1,3923,L. Zlatevski
O160,1,4235,K. Obraczka
O160,1,7137,M.S. Obrecht
O160,3,9228,M.M. Oprysko
O160,2,26506,Z. Obradovic
R203,1,24299,S.J. Rzad
O236,1,1140,J.P. Ostrowski
L031,1,2163,M. Lotfalian
L031,1,2197,V.N. Litvinenko
L031,2,22073,R. Ladbury
L030,10,816,Z. Latif
L030,16,1921,V. Lottici
L030,11,2537,J. Leite
L030,1,2834,P. Ledoux
L030,12,2877,W.E. Leithead
L030,27,3344,R. LeDuc
L030,15,3763,P. Lotton
L030,15,4545,J.A. Lott
L030,24,4775,O. Lathrop
L030,23,4842,N.N. Ledentsov
L030,4,5575,D.A. Lowther
L030,17,5959,C. C. Louttit
L030,2,6166,M. Ludwig
L030,10,7034,S. Latifi
L030,9,7093,M. Lahat
L030,20,7124,J.M.N. Leitao
L030,29,8303,A. Liddiard
L030,8,9069,George Lawton
L030,28,10196,E. H. LeTourneau
L030,6,11133,J. Leuthold
L030,3,11296,K.N. Lodding
L030,21,11344,V. Letokhov
L030,2,11540,H. C. Ludwig
L030,19,13058,E.D. Litta
L030,22,13103,D. Lidow
L030,1,13916,P. Ledoux
L030,7,14016,R. Leidhold
L030,3,14496,G. Lodi
L030,11,14965,L. Cambraia Leite
L030,4,16224,A.H. Luther
L030,9,16232,R.W. Latham
L030,25,16936,L.J. Latecki
L030,8,17087,D.T. Lawton
L030,5,17438,Paul G. Lauterbur
L030,6,19144,J. Leuthold
L030,5,20222,T. Lauterbach
L030,14,22181,J.C. Leete
L030,26,23525,R. W. Lade
L030,18,26219,Win Tun Latt
L030,15,27998,C.W. Litton
L030,13,29072,D.J. Leith
L032,7,308,W.T. Lotshaw
L032,1,2531,M. Litzkow
L032,2,7133,B. Lutz
L032,1,8549,M. Litz
L032,2,10441,M.J. Lutz
L032,3,15051,J. Lutze
L032,4,15708,E. L. Lotz
L032,5,19726,S. Litsyn
L032,8,22035,N.M. Litchinitser
L032,6,23829,J.B. Litsios
L035,1,274,A.C.S. Litman
L035,1,10426,R. Ladner
L034,2,810,M.A. Littlejohn
L034,3,1384,G. Littlefair
L034,1,7132,R. Little
L034,4,7924,D.H. Laidlaw
L034,4,8536,T. Ludlam
L034,1,12136,A. Little
L034,1,24145,J.J. Little
H200,5,437,Chiou-Ting Hsu
H200,5,770,Dar-Zu Hsu
H200,5,778,Chih-Hung Hsu
H200,5,918,Lih-Hsing Hsu
H200,1,2269,R.W.-H. Hsiao
H200,5,2700,Tzu-Hsuan Hsu
H200,1,3082,J. Hsiao
H200,5,5168,K. Hsu
H200,1,5557,Jui-Chen Hsiao
H200,5,6054,Cheng-Chung Hsu
H200,5,6708,Pochang Hsu
H200,3,7877,C.-H. Hsieh
H200,3,8300,Sun-Yuan Hsieh
H200,3,8551,Yi-Ping Hsieh
H200,3,8604,Yung Ching Hsieh
H200,5,8606,Yu-Chin Hsu
H200,3,9210,W.C. Hsieh
H200,1,10144,D.K. Hsiao
H200,3,10181,J. Hsieh
H200,3,10260,Min-Hsiu Hsieh
H200,3,10272,Min-Hsiu Hsieh
H200,5,10737,Chin-Shung Hsu
H200,5,11338,W.H. Hsu
H200,5,12275,Pu-Sheng Hsu
H200,5,13252,Yuan-Yih Hsu
H200,3,13431,Min-Chun Hsieh
H200,1,13529,Hsu-Liang Hsiao
H200,2,13969,T.C. Hsia
H200,5,14064,Che-Wei Hsu
H200,6,14566,Pi-Cheng Hsiu
H200,1,15558,I.N. Hsiao
H200,3,15874,Chun-Yu Hsieh
H200,1,16488,Wei-Zang Hsiao
H200,3,16871,Kuang-Chien Hsieh
H200,5,17262,W.W. Hsu
H200,5,17267,Chun-Lung Hsu
H200,5,18328,Teng-Hsien Hsu
H200,5,18368,Nai-Bin Hsu
H200,3,18535,F.C. Hsieh
H200,5,18593,Cheng-Liang Hsu
H200,4,18596,Han-Ting Hsueh
H200,4,18597,Ting-Jen Hsueh
H200,5,19191,Tze-Hsiang Hsu
H200,5,19976,Chia-Hsien Hsu
H200,5,20326,Wen-Jing Hsu
H200,5,20383,Wei-Hong Hsu
H200,5,20427,H.H. Hsu
H200,3,20575,Tien-Ling Hsieh
H200,5,21434,Powen Hsu
H200,1,21626,Jue-Hsuan Hsiao
H200,5,21636,Hsiao-An Hsu
H200,5,22191,Ying-Yu Hsu
H200,3,23318,Han-Chang Hsieh
H200,5,25756,Chin-Hsiung Hsu
H200,5,26095,J.-B. Hsu
H200,5,26431,Meng-Kai Hsu
H200,5,27102,H.T. Hsu
H200,5,28089,Huai-Yi Hsu
H200,3,28554,Ming-Ta Hsieh
H200,5,28567,K.Y.-J. Hsu
H200,5,29065,Shyh-Huei Hsu
H200,3,29194,Min-Yann Hsieh
H200,5,29283,S.T. Hsu
N050,43,7,Charles E. Nunnally
N050,36,103,A. Nannarelli
N050,1,217,M. Nomoto
N050,12,349,A. Naeemi
N050,18,970,G. Nyman
N050,17,1093,C. Nahmias
N050,28,1669,L. Naimark
N050,10,2054,T. Namekawa
N050,38,2962,J. G. Noomen
N050,14,3011,Z. Nami
N050,30,3224,S. Nenonen
N050,27,4771,T. Namasaki
N050,2,5548,U. Nunes
N050,34,5969,T. Nanahara
N050,21,6397,G. Neumann
N050,19,6690,E.H. Newman
N050,40,6946,M. Nomachi
N050,3,7176,R.C. Nunez
N050,23,7548,M. Numa
N050,39,7887,M. Nunoshita
N050,5,8092,M. Nomura
N050,31,8117,H. Nien
N050,4,8308,J.H. Nieuwenhuis
N050,13,9161,Hyo Suk Nam
N050,13,9309,Kee-Young Nam
N050,33,9435,W. Nienaber
N050,7,9568,M.T. Niemi
N050,11,9760,T. Namikawa
N050,32,10139,Heng Nian
N050,16,10771,N. Nahman
N050,19,11182,H.S. Newman
N050,6,11529,T. A. Nyamusa
N050,1,12168,Y. Nomoto
N050,15,13474,Sahn Nahm
N050,8,13747,J. Niemeyer
N050,5,13912,Y. Nomura
N050,30,14067,Vilas D. Nene
N050,37,14584,L. Van Nimwegen
N050,31,15016,Yu-Hsun Nien
N050,41,15137,K. Nummila
N050,20,15398,J. Neeman
N050,5,15521,T. Nomura
N050,2,15818,U. Nunes
N050,25,16003,M. Nemec
N050,6,16188,T. A. Nyamusa
N050,7,16830,M. Niemier
N050,13,17044,Sangwook Nam
N050,4,19286,K. Nieuwenhuizen
N050,35,19415,A. Ninassi
N050,3,19770,C. Nunez
N050,24,21484,Y. Numajiri
N050,26,21564,A. I. Namenson
N050,2,21918,U. Nunes
N050,22,22019,T. Numata
N050,10,22208,T. Namekawa
N050,22,22843,T. Numata
N050,42,22844,K. Niinuma
N050,13,23241,Kwanghee Nam
N050,12,23670,W. Naeem
N050,21,24227,R. Neumann
N050,29,24826,H. Niiyama
N050,22,25030,T. Numata
N050,13,25219,Sang Woo Nam
N050,19,25304,P.G. Newman
N050,18,25632,M. Nyman
N050,19,26042,D. J. Newman
N050,21,26226,U. Neumann
N050,32,26850,Lan Nan
N050,9,27604,J. Nehmer
N050,1,28334,K. Nomoto
N050,19,28432,E. Newman
Z045,2,5124,S. Zollmann
Z045,1,5187,J. Zolnowski
Z045,1,6451,R. C. Zolnoski
A360,1,27927,K. Adriaensen
G000,6,398,Huijun Gao
G000,6,1018,S. Gao
G000,10,1286,Y.J. Guo
G000,11,1288,Q.J. Gu
G000,6,1289,Zhuo Gao
G000,6,1626,Xingshun Gao
G000,6,1641,Zhiqiang Gao
G000,5,1961,Jung-Suk Goo
G000,11,1993,Lin Gu
G000,10,1995,Song Guo
G000,6,2061,Xiang Gao
G000,10,2128,Yili Guo
G000,10,2304,Y.G. Guo
G000,6,2320,Jinghuai Gao
G000,10,2630,Yili Guo
G000,10,2801,Xiaoling Guo
G000,10,3331,Yongxin Guo
G000,1,3860,Zhibing Ge
G000,10,4530,Katherine H. Guo
G000,6,4876,Qingshi Gao
G000,6,4877,Xiaoyu Gao
G000,10,4923,Rui Guo
G000,11,5093,Bin Gu
G000,10,5263,Jing-Ming Guo
G000,4,5832,C.K. Goh
G000,9,6201,Xiaolin Gui
G000,10,6547,Yinghui Guo
G000,11,6670,Chang Qing Gu
G000,6,6767,Yuliang Gao
G000,6,7082,Jinzhu Gao
G000,5,7154,Jaedoo Go
G000,14,7362,Eliezer G. Gai
G000,1,7898,Yunjian Ge
G000,6,8091,Wen Gao
G000,6,8827,Chenqiang Gao
G000,10,9291,Wei Guo
G000,6,9380,Ran Gao
G000,11,9772,Xijia Gu
G000,6,10341,He Gao
G000,10,10342,Y.N. Guo
G000,6,10343,Z.W. Gao
G000,7,10349,D. Guha
G000,6,10360,Yuli Gao
G000,10,10730,Xin Guo
G000,10,11298,Yao Guo
G000,11,11605,Xinli Gu
G000,6,12538,Zhiyong Gao
